[0.000000] (-) TimerEvent: {}
[0.000641] (-) JobUnselected: {'identifier': 'turtlebot3_fake_node'}
[0.000692] (-) JobUnselected: {'identifier': 'turtlebot3_simulations'}
[0.000725] (-) JobUnselected: {'identifier': 'vda5050_adapter'}
[0.000755] (-) JobUnselected: {'identifier': 'vda5050_connector'}
[0.000786] (-) JobUnselected: {'identifier': 'vda5050_msgs'}
[0.000821] (turtlebot3_gazebo) JobQueued: {'identifier': 'turtlebot3_gazebo', 'dependencies': OrderedDict()}
[0.099978] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//launch/spawn_turtlebot3.launch.py\n'}
[0.100264] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//launch/spawn_multiple_entity_with_nav.launch.py\n'}
[0.100389] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//launch/turtlebot3_world.launch.py\n'}
[0.100503] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Installing: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//launch/turtlebot3_house.launch.py\n'}
[0.100607] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//launch/spawn_multiple_entity.launch.py\n'}
[0.100720] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//launch/multi_turtlebot3.launch.py\n'}
[0.100835] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//launch/multiple_spawn_with_nav_turtlebot3.launch.py\n'}
[0.100950] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//launch/multiple_spawn_turtlebot3.launch.py\n'}
[0.101122] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//launch/empty_world.launch.py\n'}
[0.101308] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models\n'}
[0.101497] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_waffle_pi\n'}
[0.102240] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_waffle_pi/model.sdf\n'}
[0.102358] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_waffle_pi/model.config\n'}
[0.102661] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_waffle_pi/model-1_4_.sdf\n'}
[0.102824] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_burger\n'}
[0.102910] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_burger/model.sdf\n'}
[0.103069] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_burger/model-1_4.sdf\n'}
[0.103178] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_burger/model.config\n'}
[0.103335] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_waffle\n'}
[0.103474] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_waffle/model.sdf\n'}
[0.103779] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_waffle/model-1_4.sdf\n'}
[0.104045] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_waffle/model.config\n'}
[0.104480] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world\n'}
[0.104750] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/goal_box\n'}
[0.104949] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/goal_box/model.sdf\n'}
[0.105133] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/goal_box/model.config\n'}
[0.105469] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/model.sdf\n'}
[0.105679] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/inner_walls\n'}
[0.105887] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/inner_walls/model.sdf\n'}
[0.106174] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/inner_walls/model.config\n'}
[0.106511] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/model.config\n'}
[0.106630] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacles\n'}
[0.106742] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacles/model.sdf\n'}
[0.107213] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacles/model.config\n'}
[0.107799] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle1\n'}
[0.107940] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle1/model.sdf\n'}
[0.108056] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle1/model.config\n'}
[0.108180] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle2\n'}
[0.108549] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle2/model.sdf\n'}
[0.108699] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle2/model.config\n'}
[0.108813] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle_plugin\n'}
[0.108926] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle_plugin/obstacles.cc\n'}
[0.109039] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle_plugin/CMakeLists.txt\n'}
[0.109151] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle_plugin/obstacle1.cc\n'}
[0.109265] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_dqn_world/obstacle_plugin/obstacle2.cc\n'}
[0.110310] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_world\n'}
[0.110429] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_world/model.sdf\n'}
[0.110542] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_world/model-1_4.sdf\n'}
[0.110655] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_world/model.config\n'}
[0.110765] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_house\n'}
[0.110876] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_house/model.sdf\n'}
[0.110985] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_house/model.config\n'}
[0.111067] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_common\n'}
[0.111178] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_common/meshes\n'}
[0.111274] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_common/meshes/burger_base.dae\n'}
[0.111749] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_common/meshes/lds.dae\n'}
[0.111881] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_common/meshes/waffle_base.dae\n'}
[0.111997] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_common/meshes/r200.dae\n'}
[0.112128] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_common/meshes/waffle_pi_base.dae\n'}
[0.112241] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_common/meshes/tire.dae\n'}
[0.112306] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//models/turtlebot3_common/model.config\n'}
[0.112453] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//rviz\n'}
[0.112547] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//rviz/multi_nav2_default_view.rviz\n'}
[0.112677] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//rviz/tb3_gazebo.rviz\n'}
[0.112788] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//rviz/nav2_default_view.rviz\n'}
[0.112904] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf\n'}
[0.113001] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf/turtlebot3_waffle_pi.urdf\n'}
[0.113126] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf/turtlebot3_waffle.urdf\n'}
[0.113241] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf/turtlebot3_burger.urdf\n'}
[0.113356] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf/common_properties.urdf\n'}
[0.113454] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds\n'}
[0.113688] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_test.world\n'}
[0.113797] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_house.world\n'}
[0.113906] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_dqn_stage1.world\n'}
[0.114016] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_dqn_stage2.world\n'}
[0.114131] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_dqn_stage4.world\n'}
[0.114240] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_world.world\n'}
[0.114348] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/empty_world.world\n'}
[0.114456] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/ROS_Assignment.world\n'}
[0.114583] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_dqn_stage3.world\n'}
[0.114691] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/maze.world\n'}
[0.114800] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//params\n'}
[0.114908] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//params/waffle.yaml\n'}
[0.115038] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//params/burger.yaml\n'}
[0.115147] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//params/nav2_params.yaml\n'}
[0.115256] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//params/waffle_pi.yaml\n'}
[0.115364] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//map\n'}
[0.115443] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//map/map_maze.pgm\n'}
[0.115574] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo//map/map_maze.yaml\n'}
[0.115642] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/include/\n'}
[0.115783] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/include//turtlebot3_gazebo\n'}
[0.115881] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/include//turtlebot3_gazebo/turtlebot3_drive.hpp\n'}
[0.115999] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/ament_index/resource_index/package_run_dependencies/turtlebot3_gazebo\n'}
[0.116113] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/ament_index/resource_index/parent_prefix_path/turtlebot3_gazebo\n'}
[0.116222] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/environment/ament_prefix_path.sh\n'}
[0.116318] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/environment/ament_prefix_path.dsv\n'}
[0.116415] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/environment/path.sh\n'}
[0.116525] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/environment/path.dsv\n'}
[0.116633] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/local_setup.bash\n'}
[0.116739] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/local_setup.sh\n'}
[0.116901] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/local_setup.zsh\n'}
[0.116969] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/local_setup.dsv\n'}
[0.117100] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Installing: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/package.dsv\n'}
[0.117211] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/ament_index/resource_index/packages/turtlebot3_gazebo\n'}
[0.117308] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/cmake/ament_cmake_export_include_directories-extras.cmake\n'}
[0.117422] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/cmake/ament_cmake_export_dependencies-extras.cmake\n'}
[0.117532] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/cmake/turtlebot3_gazeboConfig.cmake\n'}
[0.117641] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/cmake/turtlebot3_gazeboConfig-version.cmake\n'}
[0.117748] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/thegodset/fyp/install/turtlebot3_gazebo/share/turtlebot3_gazebo/package.xml\n'}
[0.117857] (turtlebot3_gazebo) CommandEnded: {'returncode': 0}
[0.130891] (turtlebot3_gazebo) JobEnded: {'identifier': 'turtlebot3_gazebo', 'rc': 0}
[0.131831] (-) EventReactorShutdown: {}
